,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,48.66,55.86,0.0
1,OTHER,39.13,35.43,0.0
2,NATIVE-AM,21.43,53.33,0.0
3,HISP-LT,45.52,50.25,0.0
4,ASIA-PI,35.04,40.71,0.0
5,WHITE,62.45,62.46,71.43
6,BLACK,43.56,52.45,0.0
