,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.78,38.89,0.0
1,OTHER,50.0,64.71,0.0
2,NATIVE-AM,20.0,50.0,0.0
3,HISP-LT,49.49,45.97,0.0
4,ASIA-PI,43.14,45.9,0.0
5,WHITE,60.81,64.57,75.0
6,BLACK,48.78,63.59,60.0
