PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
1055,60.69,0,44.44,40,0,0,50,0,0,0,0,35,57.14,0,60,20,100,62.6,61.53,0,54.55,47.06
1056,65.17,50,53.7,41.56,0,25,27.27,0,50,100,0,57.5,47.89,0,42.86,20,100,66.62,66.54,0,71.64,50.00
1063,63.78,0,44.44,60,0,0,0,0,100,0,0,60,50,0,0,0,0,64.03,64.63,0,0,25.00
1064,66.78,0,42.86,30,0,0,100,0,0,0,0,0,0,0,100,100,0,67.29,65.61,0,81.08,75.00
1235,58.78,0,66.67,42.11,0,50,50,0,0,0,0,25,0,0,0,0,0,59.96,58.4,0,100,60.00
849-A,58.97,0,50,35.64,0,46.67,40,0,100,0,0,55.56,43.9,0,40.74,40,100,60.62,61.03,0,50.53,50.53
849-B,59.77,80,57.81,29.75,0,23.53,28,0,28.57,42.86,0,47.67,44.85,0,27.27,50,100,63.84,63.76,0,47.35,40.63
856,62.23,100,64.29,50,0,50,20,0,0,100,0,35.29,50,0,60,20,0,62.3,64.6,0,67.5,40.00
874,65.7,0,43.48,45,0,0,100,0,0,0,0,80,100,0,0,50,0,66.91,66.28,0,40,40.00
973,64.26,0,65.38,42.11,0,57.14,33.33,0,0,0,0,58.49,45.65,0,25,66.67,0,66.33,65.46,0,62.07,31.43
980,64.45,0,29.41,38.46,0,0,0,0,0,0,0,50,64.86,0,50,50,0,66.27,66.85,0,75,33.33
TOTAL,61.83,75.0,53.19,37.48,,36.36,33.33,,45.45,60.0,,50.75,46.71,,37.5,44.44,100.0,63.96,63.92,,54.7,45.26
