,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,59.7,58.33,0.0
1,OTHER,33.33,72.73,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,54.55,71.43,0.0
4,ASIA-PI,71.43,76.47,0.0
5,WHITE,71.0,66.1,50.0
6,BLACK,66.67,77.94,100.0
