,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.0,50.0,0.0
1,OTHER,50.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,100.0,66.67,0.0
5,WHITE,77.44,74.18,0.0
6,BLACK,0.0,0.0,0.0
