,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,53.05,57.86,0.0
1,OTHER,52.63,58.82,0.0
2,NATIVE-AM,75.0,66.67,0.0
3,HISP-LT,44.64,61.54,0.0
4,ASIA-PI,58.82,70.0,100.0
5,WHITE,68.75,69.48,83.33
6,BLACK,57.14,70.59,0.0
