PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
318,72.78,0,55,52.63,0,57.14,66.67,0,0,0,0,63.64,50,0,48.15,50,0,75.33,75.17,0,70.93,62.93
319,70.63,0,57.14,37.04,0,33.33,100,0,100,0,0,100,0,0,100,100,0,73.42,73.67,0,73.44,61.41
321E,52.53,0,46.67,29.41,0,20,50,0,0,0,0,100,33.33,0,100,50,0,59.06,54.63,50,57.93,44.02
321W,63.37,0,58.82,39.02,0,50,33.33,0,33.33,100,0,100,50,0,0,0,0,60.83,64.33,0,72.14,53.17
322,69.43,0,52.94,45.45,0,0,50,0,0,0,0,50,100,0,100,100,0,70.43,74.13,0,65.48,60.14
88888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTY1,56.46,0,68.75,41.18,0,0,0,0,0,0,0,55.56,100,0,40,50,100,53.25,53.59,0,62.77,51.06
CTY2,50.64,0,41.67,22.73,0,33.33,66.67,0,0,0,0,75,100,0,33.33,33.33,0,55.41,51.59,0,56.35,41.74
CTY3,52.06,100,43.48,28.57,0,33.33,33.33,0,0,0,0,50,100,0,0,50,0,57.43,55.29,0,54.15,45.61
CTY4,54.87,0,69.23,42.86,0,33.33,0,0,0,100,0,64.29,80,0,25,33.33,0,55.69,47.73,0,66.23,55.56
CTY5,59.92,0,45.16,23.81,0,0,66.67,0,100,0,0,60,33.33,0,28.57,9.09,100,61.41,56,0,71.65,51.65
CTY6,71.34,0,39.13,45.83,0,57.14,0,0,0,100,0,55.56,55.56,0,50,63.64,100,72.98,73,0,74.61,65.44
MERI,69.26,0,60.47,44.74,0,54.55,33.33,0,0,100,0,76.92,60,0,44.44,75,0,72.77,71.38,0,70.12,58.33
TOTAL,65.3,66.67,54.26,41.85,,35.71,47.06,,41.67,60.0,,63.0,62.5,,45.74,46.43,100.0,69.57,69.34,33.33,67.5,53.52
