PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
99999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
EW1,3529.0,1.0,168.0,89.0,0.0,24.0,8.0,0.0,2.0,1.0,0.0,42.0,15.0,0.0,10.0,7.0,0.0,121.0,89.0,2.0,1845.0,1105.0
FP1,1339.0,4.0,47.0,42.0,0.0,9.0,2.0,0.0,1.0,1.0,0.0,44.0,24.0,0.0,12.0,14.0,0.0,164.0,139.0,1.0,526.0,309.0
FP2,1189.0,0.0,38.0,27.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,55.0,30.0,0.0,17.0,22.0,0.0,120.0,90.0,1.0,486.0,284.0
FP3,1137.0,0.0,51.0,26.0,0.0,9.0,11.0,0.0,0.0,1.0,0.0,45.0,36.0,0.0,13.0,22.0,0.0,147.0,119.0,0.0,440.0,217.0
FP4,899.0,0.0,27.0,22.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,31.0,30.0,1.0,29.0,53.0,0.0,171.0,124.0,0.0,250.0,144.0
FP5,1584.0,1.0,57.0,44.0,0.0,10.0,9.0,0.0,2.0,1.0,0.0,75.0,59.0,0.0,21.0,30.0,0.0,182.0,114.0,2.0,654.0,323.0
FP6,689.0,0.0,19.0,12.0,0.0,9.0,3.0,0.0,1.0,2.0,0.0,23.0,11.0,1.0,30.0,53.0,0.0,105.0,99.0,0.0,205.0,116.0
JB01,2462.0,1.0,100.0,60.0,0.0,11.0,8.0,0.0,1.0,2.0,0.0,17.0,13.0,0.0,6.0,7.0,0.0,114.0,95.0,1.0,1360.0,666.0
JB02,2199.0,0.0,86.0,50.0,0.0,22.0,6.0,0.0,0.0,1.0,0.0,25.0,13.0,0.0,11.0,16.0,0.0,54.0,39.0,3.0,1230.0,643.0
JB03,2263.0,3.0,99.0,69.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,33.0,17.0,0.0,20.0,18.0,1.0,210.0,187.0,1.0,1003.0,587.0
JB04,1020.0,1.0,52.0,15.0,0.0,9.0,4.0,0.0,0.0,2.0,0.0,16.0,6.0,0.0,4.0,9.0,0.0,106.0,75.0,0.0,495.0,226.0
JB05,1140.0,0.0,37.0,22.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,25.0,15.0,0.0,7.0,8.0,0.0,170.0,131.0,0.0,466.0,247.0
JB06,1786.0,0.0,63.0,54.0,0.0,15.0,18.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,39.0,36.0,0.0,485.0,427.0,0.0,354.0,274.0
JB07,1787.0,0.0,77.0,45.0,0.0,19.0,9.0,0.0,0.0,0.0,0.0,20.0,26.0,0.0,18.0,21.0,0.0,189.0,168.0,1.0,742.0,452.0
JB08,1737.0,1.0,73.0,48.0,0.0,17.0,14.0,0.0,2.0,1.0,0.0,44.0,25.0,0.0,4.0,4.0,0.0,65.0,45.0,0.0,977.0,417.0
JB09,654.0,0.0,19.0,14.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,16.0,14.0,0.0,3.0,7.0,1.0,80.0,69.0,1.0,299.0,124.0
JB10,1433.0,1.0,64.0,32.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,25.0,14.0,0.0,7.0,7.0,0.0,101.0,71.0,0.0,787.0,309.0
JB11,2244.0,0.0,81.0,64.0,1.0,21.0,11.0,0.0,0.0,2.0,1.0,33.0,19.0,0.0,30.0,21.0,0.0,279.0,258.0,2.0,909.0,512.0
JB12,1476.0,0.0,48.0,39.0,0.0,15.0,5.0,0.0,1.0,0.0,0.0,22.0,11.0,0.0,6.0,1.0,0.0,54.0,43.0,0.0,826.0,405.0
JB13,1162.0,0.0,54.0,39.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,4.0,3.0,0.0,95.0,84.0,0.0,545.0,309.0
JB14,2737.0,1.0,99.0,67.0,0.0,20.0,19.0,0.0,1.0,0.0,0.0,30.0,27.0,0.0,21.0,10.0,0.0,489.0,437.0,1.0,897.0,618.0
JB15,1236.0,0.0,59.0,31.0,0.0,16.0,4.0,0.0,0.0,0.0,1.0,22.0,19.0,0.0,3.0,6.0,0.0,87.0,69.0,1.0,659.0,259.0
JB16,1085.0,1.0,51.0,29.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,19.0,7.0,0.0,4.0,4.0,0.0,75.0,49.0,0.0,541.0,290.0
JB17,2409.0,4.0,106.0,64.0,0.0,19.0,11.0,0.0,1.0,0.0,0.0,33.0,24.0,0.0,8.0,6.0,0.0,96.0,70.0,0.0,1329.0,638.0
JB18,1630.0,0.0,59.0,33.0,0.0,16.0,7.0,0.0,0.0,1.0,0.0,32.0,16.0,0.0,8.0,14.0,0.0,122.0,103.0,0.0,838.0,381.0
LC1,1393.0,1.0,70.0,26.0,0.0,14.0,3.0,0.0,1.0,1.0,0.0,23.0,16.0,1.0,12.0,13.0,0.0,99.0,72.0,0.0,704.0,337.0
LJ1,2175.0,1.0,78.0,52.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,28.0,17.0,0.0,12.0,5.0,0.0,166.0,150.0,1.0,1024.0,614.0
LJ2,1677.0,0.0,81.0,57.0,2.0,17.0,5.0,0.0,4.0,0.0,0.0,27.0,24.0,0.0,6.0,4.0,0.0,114.0,90.0,1.0,809.0,436.0
LJ3,3389.0,1.0,164.0,115.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,55.0,30.0,0.0,17.0,8.0,1.0,303.0,264.0,3.0,1588.0,804.0
LJ4,2317.0,1.0,93.0,68.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,32.0,21.0,1.0,6.0,3.0,0.0,114.0,98.0,1.0,1181.0,680.0
LJ5,1569.0,1.0,72.0,49.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,34.0,17.0,0.0,5.0,4.0,0.0,81.0,68.0,1.0,809.0,414.0
MO1,1120.0,0.0,37.0,29.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,8.0,8.0,0.0,81.0,49.0,1.0,605.0,281.0
MO2,1066.0,1.0,41.0,27.0,0.0,11.0,7.0,0.0,3.0,2.0,1.0,30.0,24.0,0.0,68.0,66.0,0.0,185.0,160.0,0.0,274.0,166.0
MO3,2269.0,0.0,84.0,67.0,0.0,20.0,12.0,0.0,1.0,1.0,0.0,30.0,19.0,0.0,71.0,91.0,0.0,145.0,114.0,0.0,1066.0,548.0
MO4,1001.0,1.0,49.0,33.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,22.0,14.0,0.0,22.0,21.0,0.0,121.0,123.0,0.0,368.0,213.0
MO5,2943.0,0.0,117.0,71.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,28.0,18.0,0.0,17.0,20.0,0.0,238.0,198.0,1.0,1404.0,807.0
MO6,1503.0,0.0,52.0,56.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,36.0,26.0,0.0,10.0,13.0,0.0,149.0,114.0,0.0,665.0,361.0
MO7,963.0,0.0,40.0,19.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,14.0,11.0,1.0,33.0,28.0,0.0,88.0,59.0,0.0,422.0,228.0
MO8,1666.0,1.0,67.0,36.0,0.0,14.0,9.0,0.0,0.0,1.0,0.0,29.0,15.0,0.0,8.0,7.0,0.0,53.0,53.0,1.0,932.0,440.0
MO9,755.0,0.0,30.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,4.0,3.0,0.0,73.0,56.0,2.0,337.0,198.0
OAK1,1160.0,0.0,48.0,34.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,14.0,7.0,0.0,660.0,374.0
OAK2,759.0,1.0,30.0,24.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,11.0,8.0,0.0,17.0,13.0,0.0,374.0,259.0
OAK3,1822.0,3.0,79.0,41.0,0.0,11.0,8.0,0.0,1.0,0.0,1.0,11.0,8.0,0.0,3.0,7.0,0.0,19.0,15.0,1.0,1019.0,595.0
OAK4,1767.0,0.0,84.0,39.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,3.0,2.0,0.0,28.0,23.0,0.0,1010.0,536.0
PH1,1826.0,3.0,92.0,67.0,0.0,13.0,6.0,0.0,0.0,1.0,0.0,11.0,15.0,0.0,7.0,2.0,0.0,106.0,99.0,0.0,881.0,523.0
PH2,1723.0,1.0,81.0,48.0,0.0,11.0,8.0,0.0,1.0,1.0,0.0,23.0,14.0,0.0,5.0,2.0,1.0,257.0,226.0,1.0,642.0,401.0
RD01,1392.0,1.0,27.0,34.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,5.0,1.0,0.0,52.0,50.0,1.0,738.0,450.0
RD02,1716.0,0.0,78.0,36.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,26.0,10.0,0.0,9.0,6.0,0.0,51.0,17.0,1.0,963.0,499.0
RD03,1824.0,0.0,58.0,48.0,0.0,10.0,11.0,0.0,0.0,1.0,0.0,16.0,14.0,0.0,14.0,9.0,0.0,37.0,37.0,0.0,1010.0,559.0
RD04,1989.0,1.0,77.0,42.0,1.0,15.0,8.0,0.0,2.0,0.0,0.0,41.0,12.0,0.0,21.0,20.0,1.0,108.0,88.0,4.0,1012.0,536.0
RD05,1595.0,0.0,54.0,40.0,0.0,17.0,4.0,0.0,0.0,1.0,0.0,24.0,10.0,1.0,4.0,5.0,0.0,57.0,42.0,1.0,864.0,471.0
RD06,1473.0,0.0,60.0,40.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,37.0,24.0,0.0,7.0,13.0,0.0,122.0,99.0,0.0,694.0,352.0
RD07,1066.0,1.0,39.0,30.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,30.0,23.0,1.0,15.0,19.0,1.0,62.0,65.0,0.0,515.0,255.0
