PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
03,76.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.38,80.33,0,68.42,52.63
04,73.75,0,50,60,0,0,0,0,0,0,0,100,0,0,0,0,0,77.94,69.35,0,91.67,66.67
05,69.48,100,66.67,55.56,0,0,0,0,0,0,0,0,0,0,0,0,0,77.05,72.73,0,72,56.11
06,64.19,0,50,30,0,100,0,0,0,0,0,0,0,0,0,0,0,63.98,68.82,0,31.25,56.25
07,73.76,0,60,25,0,0,0,0,0,0,0,0,0,0,0,0,0,73.85,73.3,0,80.61,69.23
08,67.31,0,63.64,40,0,0,100,0,0,0,0,100,0,0,50,33.33,0,68.48,77.46,100,75.61,54.93
10,69.7,0,72.73,63.16,0,33.33,50,0,0,0,0,0,50,0,0,0,0,76.82,74.29,0,73.18,53.44
11,71.73,0,100,55.56,0,100,0,0,0,0,0,100,0,0,100,0,0,71.14,74.83,0,81.36,55.00
TOTAL,69.36,100.0,63.46,46.25,,50.0,33.33,,,0.0,,60.0,50.0,,60.0,25.0,,72.47,72.83,100.0,74.51,56.14
