,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,65.22,60.0,0.0
1,OTHER,100.0,42.86,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,66.67,62.5,0.0
4,ASIA-PI,0.0,75.0,0.0
5,WHITE,71.29,75.0,0.0
6,BLACK,49.0,68.5,0.0
