,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.86,77.78,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE-AM,0.0,75.0,0.0
3,HISP-LT,33.33,100.0,0.0
4,ASIA-PI,0.0,100.0,0.0
5,WHITE,73.01,71.78,0.0
6,BLACK,55.33,75.27,0.0
