,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,64.15,69.91,0.0
1,OTHER,27.27,40.0,0.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,100.0,55.56,0.0
4,ASIA-PI,0.0,100.0,0.0
5,WHITE,72.92,73.01,0.0
6,BLACK,47.37,73.81,0.0
