,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.02,56.17,0.0
1,OTHER,52.07,56.05,100.0
2,NATIVE-AM,42.86,69.7,0.0
3,HISP-LT,51.85,57.1,66.67
4,ASIA-PI,51.76,52.99,50.0
5,WHITE,66.64,68.48,65.22
6,BLACK,55.4,66.43,65.71
