PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
1923,64.25,100,55.65,50.46,0,50,38.46,0,0,100,0,50,83.33,0,37.5,33.33,0,66.55,66.17,0,69.32,54.51
1933,65.11,0,63.79,58.82,0,50,66.67,0,50,50,0,60,42.86,0,46.15,50,0,68.25,63.78,0,67.52,62.00
1943,66.07,100,46.34,42.35,0,85.71,66.67,0,50,0,0,30,33.33,0,50,62.5,100,69.41,67.92,0,61.97,48.84
2713,71.53,50,72.32,63.87,0,37.5,75,0,0,0,0,64.71,91.67,0,33.33,50,66.67,72.55,71.84,0,53.33,38.89
2923,75.34,0,75.25,69.47,0,55.56,54.55,0,0,0,0,40,66.67,0,85.71,28.57,100,77.25,75.72,0,67.57,57.58
2933,69.72,100,57.92,58.12,0,75,50,0,0,0,0,44.44,40,0,50,42.86,100,73.65,68.81,0,58.82,50.00
2943,68.59,0,56.22,54.65,0,50,66.67,0,0,0,100,33.33,27.27,0,50,63.64,100,71.01,70.05,0,70.59,43.55
2953,70.76,0,77.14,62.5,0,50,0,0,0,0,0,50,25,0,50,0,0,71.22,72.3,0,33.33,50.00
3713,54.09,66.67,40.68,43.31,0,50,56.25,0,0,0,0,34.21,52.38,0,36.84,27.27,0,58.31,53.11,0,61.64,47.28
3723,56.03,0,36.05,39.73,0,28.57,40,0,0,100,0,63.16,55.56,0,50,42.86,0,58.81,61.14,0,56.48,40.44
3733,62.01,0,50,40.86,0,44.44,40,0,100,50,0,37.93,36,0,77.78,50,100,65.85,65.38,0,60,43.85
3743,56.46,100,54.69,45.45,0,37.5,22.22,0,100,100,100,55.81,38.64,0,38.46,40,75,63.17,60.65,0,51.76,34.74
4913,54.56,66.67,47.53,41.67,0,35,36.36,0,33.33,0,100,41.67,37.5,0,38.89,58.82,50,57.74,59.19,0,53.68,39.35
4923,55.19,20,52.94,32.65,0,33.33,38.89,0,0,0,0,50,60,0,16.67,31.58,50,58.03,57.34,0,61.81,48.39
4933,49.42,0,35.04,30.09,0,35.29,12.5,0,0,0,0,46.43,21.43,100,44.44,66.67,0,53.03,52.48,0,55.98,42.27
5913,56.79,0,52.08,34.88,0,66.67,0,0,0,0,0,30,38.46,0,62.5,0,0,63.68,57.89,100,61.72,46.85
5923,47.45,100,45.59,37.27,0,50,30.77,0,0,0,0,45.45,13.79,0,40,60,0,57.46,56.56,100,44.88,31.04
5933,43.34,20,33.11,28,0,25,36.36,0,0,0,0,8.33,25,0,0,20,0,40.43,42.45,0,51.49,34.94
5943,43.56,0,40.62,21.05,0,75,0,0,0,0,0,27.27,40,0,100,0,100,47.22,49.72,0,49.68,32.86
88888,26.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,60,0,0,0
TOTAL,59.64,50.0,51.81,45.73,,44.58,40.23,,38.46,56.25,100.0,44.09,41.81,100.0,44.67,43.87,72.73,65.81,64.32,42.86,55.31,40.69
