,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,47.62,52.9,0.0
1,OTHER,53.85,52.17,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,54.55,80.0,0.0
4,ASIA-PI,60.0,56.25,0.0
5,WHITE,67.38,65.39,0.0
6,BLACK,38.64,60.27,0.0
