,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,52.83,51.38,0.0
1,OTHER,61.11,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,56.67,47.06,0.0
4,ASIA-PI,45.45,40.91,0.0
5,WHITE,71.43,71.61,100.0
6,BLACK,39.12,52.87,66.67
