,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,66.67,60.0,0.0
1,OTHER,100.0,100.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,100.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,68.97,68.32,0.0
6,BLACK,44.19,73.08,0.0
