,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.64,50.0,0.0
1,OTHER,40.0,46.67,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,43.9,55.56,0.0
4,ASIA-PI,40.0,40.74,0.0
5,WHITE,61.03,60.62,100.0
6,BLACK,50.53,50.53,0.0
