,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.54,39.84,0.0
1,OTHER,46.94,48.39,0.0
2,NATIVE-AM,50.0,50.0,0.0
3,HISP-LT,39.2,47.59,0.0
4,ASIA-PI,54.24,47.22,0.0
5,WHITE,61.09,61.76,0.0
6,BLACK,39.2,48.48,0.0
