,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,48.78,41.94,0.0
1,OTHER,40.0,20.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,75.0,71.43,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,59.62,59.87,0.0
6,BLACK,50.0,0.0,0.0
