,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.56,56.3,0.0
1,OTHER,0.0,43.48,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,60.0,72.73,0.0
4,ASIA-PI,40.0,33.33,0.0
5,WHITE,52.63,56.52,0.0
6,BLACK,57.46,68.82,0.0
