,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.76,49.33,0.0
1,OTHER,28.57,28.57,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,16.67,64.29,0.0
4,ASIA-PI,30.0,77.78,0.0
5,WHITE,64.98,65.21,100.0
6,BLACK,40.8,56.38,0.0
