PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
015,68.92,100,63.2,57.32,0,68.75,56.25,0,0,100,0,67.27,67.86,0,57.38,64.52,0,70.74,69.56,0,78.64,63.57
016,74.74,0,72.55,69.49,0,80,80,0,0,0,0,56.25,75,0,72.73,58.33,0,79.03,72.92,0,71.43,75.81
017,62.51,100,56.6,45.78,100,62.16,50,0,37.5,66.67,0,64.71,61.67,0,53.19,35.71,100,62.75,63.73,50,73.44,65.68
020,62.04,33.33,51.02,46.27,0,56.25,44.44,0,50,100,0,46.67,53.33,0,60,50,50,64.49,63.52,0,64.29,51.11
021,66.22,50,61.11,44.23,0,42.86,50,0,0,100,0,90.91,77.78,0,60,50,0,68.54,64.37,100,77.82,55.87
025,67.61,0,56.6,38.18,0,100,100,0,100,0,0,41.67,57.14,0,50,60,100,69.83,69.39,0,69.05,49.09
026,66.7,50,66.06,45.65,0,66.67,50,0,50,100,0,58.82,62.5,0,50,80,33.33,69.45,67.99,0,69.01,65.50
030,52.7,33.33,46.2,28.72,0,40,45.45,0,25,66.67,0,62.5,47.27,0,58.62,46.15,50,52.31,53.97,66.67,60.71,54.30
031,49.31,0,43.05,31.97,0,43.59,40,0,50,100,0,43.28,42.86,0,42.86,36.36,0,51.38,48.64,0,59.62,48.34
032,64.46,0,45.31,28.57,0,63.64,69.23,0,100,100,0,80,71.43,0,58.82,62.5,0,64.9,68.49,0,70,64.95
033,56.52,33.33,48.26,44.94,0,38.1,44.83,0,0,0,0,47.56,46.3,0,45.45,52.94,75,58.43,56.86,0,65.8,57.59
034,59.55,50,55,49.29,100,40,28.57,0,0,100,0,59.09,53.66,0,59.09,30.77,0,57.21,59.06,0,69.7,63.48
040,70.28,0,57.89,48.78,0,40,75,0,0,100,0,20,66.67,0,50,66.67,0,72.37,70.68,0,82,61.84
050,67.94,0,68.18,28,0,0,33.33,0,100,0,0,100,0,0,0,0,0,68.66,72.34,0,76.17,60.49
051,69.28,0,48.39,58.33,0,50,100,0,100,100,0,85.71,100,0,0,100,0,70.09,70.35,0,83.33,55.56
060,64.47,0,49.47,46.59,0,67.86,81.82,0,0,100,0,56.25,54.29,0,43.48,42.11,0,66.87,66.62,0,68.75,64.38
061,73.14,50,63.45,63.58,0,85.71,85.71,0,100,50,0,52.38,53.85,0,50,71.43,0,76.28,73.29,100,81.25,70.00
062,68.81,100,68,61.4,0,70.27,55,0,0,100,0,71.43,42.42,0,64.15,64.29,33.33,70.19,68.48,0,77.08,67.27
063,62.99,100,37.5,45.65,0,38.46,25,0,50,100,0,47.06,40,0,57.14,75,0,64.74,65.81,0,71.74,61.54
064,65.83,25,64.61,50.56,0,61.29,58.33,0,0,50,0,58,62.16,100,55.36,45.83,0,67.69,69.89,100,68.8,60.94
065,62.72,0,49.47,45,0,33.33,50,0,66.67,0,0,70.37,28.57,0,67.74,50,0,65.19,66.36,0,65.53,53.33
070,62.88,0,62.69,42.31,0,72.73,28.57,0,50,0,0,46.15,64.29,0,58.82,33.33,50,66.97,62.42,0,68.48,49.38
074,57.41,50,40.19,38.46,0,55.56,50,0,0,50,0,70.59,60.87,0,55.56,21.74,0,60.95,57.69,0,66.01,56.32
075,67.94,33.33,61,50.5,0,62.5,28.57,0,100,66.67,0,42.86,57.69,0,55.56,34.78,100,72.16,69.83,100,73.06,63.25
076,59.34,0,33.71,25,0,40,50,0,0,66.67,0,60.87,50,0,70.59,59.26,0,63.69,63.52,0,65.83,51.16
080,71.54,100,60.71,53.97,0,42.86,55.56,0,100,100,0,83.33,38.46,0,50,40,0,74.31,74.4,0,73.13,66.67
085,62.28,100,43.14,44.29,0,42.86,30,0,100,0,0,80,50,0,58.33,0,0,66.55,64.6,0,65.91,51.16
090,61.55,0,50.6,37.93,0,58.82,42.86,0,0,0,0,57.69,62.5,0,20,30,0,64.13,62.64,0,75.36,55.77
100,62.11,0,43.81,39.58,0,47.83,81.82,0,0,0,0,55.88,50,0,58.54,76.92,0,66.91,61.92,100,70.42,47.47
105,71.69,0,56.72,54.55,0,45.16,66.67,0,0,100,0,53.85,66.67,0,58.9,74.29,0,75.7,74.14,0,62.5,73.91
107,70.07,0,69.01,50,0,33.33,42.86,0,100,100,0,70,33.33,0,54.55,63.27,100,73.69,73.65,0,72.59,65.25
108,67.63,50,62.65,63.44,0,61.11,56.25,0,100,100,0,73.68,26.67,0,65.33,68.85,33.33,70.33,68.7,0,56,65.67
109,70.4,100,61.76,62.93,0,55,56.52,0,0,100,0,61.54,70,100,61.46,64.29,100,72.2,71.51,0,74.68,72.97
110,57.77,0,48.21,33.33,0,44.44,50,0,100,0,0,68.18,61.54,0,38.46,44.44,0,62.14,56.74,0,65.22,52.75
111,57.8,100,34.48,39.32,0,60,41.18,0,0,0,0,69.57,59.26,0,70,60,0,61.48,58.43,0,62.9,55.34
