,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,51.97,55.17,0.0
1,OTHER,64.1,62.16,0.0
2,NATIVE-AM,0.0,66.67,0.0
3,HISP-LT,65.0,67.65,0.0
4,ASIA-PI,60.71,66.25,0.0
5,WHITE,75.08,79.09,80.0
6,BLACK,59.18,76.53,0.0
