,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.59,54.86,0.0
1,OTHER,57.69,51.28,0.0
2,NATIVE-AM,33.33,100.0,0.0
3,HISP-LT,50.0,50.0,0.0
4,ASIA-PI,56.25,61.11,0.0
5,WHITE,69.55,71.37,0.0
6,BLACK,40.65,55.38,0.0
