,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,63.89,54.29,0.0
1,OTHER,50.0,50.0,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,37.93,25.0,0.0
4,ASIA-PI,50.0,57.14,0.0
5,WHITE,70.56,71.29,100.0
6,BLACK,51.57,59.72,100.0
