,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,69.83,72.21,0.0
1,OTHER,65.22,58.33,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,64.52,58.93,0.0
4,ASIA-PI,62.5,74.19,0.0
5,WHITE,72.85,73.66,66.67
6,BLACK,50.0,40.0,0.0
