,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.62,54.35,0.0
1,OTHER,52.0,58.33,0.0
2,NATIVE-AM,33.33,25.0,0.0
3,HISP-LT,52.94,48.39,0.0
4,ASIA-PI,68.18,61.4,0.0
5,WHITE,67.13,68.28,0.0
6,BLACK,43.65,49.48,0.0
