,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,63.64,63.92,0.0
1,OTHER,62.5,71.88,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,56.25,71.43,0.0
4,ASIA-PI,64.71,66.67,0.0
5,WHITE,69.0,72.37,0.0
6,BLACK,47.14,60.23,0.0
