,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.0,59.09,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,64.84,64.41,0.0
6,BLACK,35.14,60.0,0.0
