,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.54,47.17,0.0
1,OTHER,25.64,25.0,0.0
2,NATIVE-AM,40.0,100.0,0.0
3,HISP-LT,40.51,33.33,0.0
4,ASIA-PI,41.38,58.33,0.0
5,WHITE,67.51,65.52,100.0
6,BLACK,42.68,52.46,0.0
