,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,23.53,52.94,0.0
1,OTHER,33.33,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,12.5,57.14,0.0
4,ASIA-PI,50.0,100.0,0.0
5,WHITE,59.62,59.36,0.0
6,BLACK,41.27,55.74,0.0
