,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,44.0,42.86,0.0
1,OTHER,100.0,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,33.33,25.0,0.0
4,ASIA-PI,0.0,50.0,0.0
5,WHITE,75.5,68.36,0.0
6,BLACK,45.27,65.54,0.0
