,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.77,50.68,0.0
1,OTHER,30.0,20.83,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,100.0,0.0,0.0
5,WHITE,50.0,20.0,0.0
6,BLACK,36.45,56.78,25.0
