,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.75,57.81,0.0
1,OTHER,28.0,23.53,0.0
2,NATIVE-AM,42.86,28.57,0.0
3,HISP-LT,44.85,47.67,0.0
4,ASIA-PI,50.0,27.27,0.0
5,WHITE,63.76,63.84,100.0
6,BLACK,40.62,47.35,0.0
