,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,53.14,62.96,0.0
1,OTHER,37.5,0.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,60.0,54.55,0.0
4,ASIA-PI,33.33,0.0,0.0
5,WHITE,64.88,65.28,60.0
6,BLACK,52.94,70.59,0.0
