,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.35,47.45,0.0
1,OTHER,42.19,46.66,50.0
2,NATIVE-AM,51.06,32.76,0.0
3,HISP-LT,41.59,43.87,25.0
4,ASIA-PI,43.18,48.52,30.0
5,WHITE,58.94,59.48,49.44
6,BLACK,50.41,62.73,32.53
