,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,80.0,60.0,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,33.33,100.0,0.0
4,ASIA-PI,0.0,100.0,0.0
5,WHITE,72.77,67.98,0.0
6,BLACK,64.52,69.51,0.0
