,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.27,55.17,0.0
1,OTHER,83.33,75.0,0.0
2,NATIVE-AM,50.0,0.0,0.0
3,HISP-LT,75.86,83.72,0.0
4,ASIA-PI,52.38,76.92,0.0
5,WHITE,70.34,74.55,0.0
6,BLACK,59.09,72.5,0.0
