,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.0,53.33,0.0
1,OTHER,28.57,48.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,55.56,43.75,0.0
4,ASIA-PI,100.0,33.33,0.0
5,WHITE,57.75,55.56,0.0
6,BLACK,48.9,65.17,0.0
