,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,59.15,59.33,0.0
1,OTHER,66.67,42.86,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,92.86,69.23,0.0
4,ASIA-PI,55.56,50.0,0.0
5,WHITE,68.24,70.86,100.0
6,BLACK,62.42,67.6,0.0
