,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,54.55,57.14,0.0
1,OTHER,25.0,33.33,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,62.5,66.67,0.0
6,BLACK,52.43,70.43,0.0
