,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.35,50.59,0.0
1,OTHER,33.33,56.25,0.0
2,NATIVE-AM,50.0,0.0,0.0
3,HISP-LT,46.43,63.64,0.0
4,ASIA-PI,51.5,50.0,0.0
5,WHITE,65.65,70.04,0.0
6,BLACK,40.37,48.29,0.0
