,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.33,45.37,0.0
1,OTHER,25.0,42.31,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,29.17,19.23,0.0
4,ASIA-PI,50.0,58.33,0.0
5,WHITE,62.17,66.55,0.0
6,BLACK,23.81,35.8,0.0
