,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,58.11,61.13,0.0
1,OTHER,53.57,77.27,0.0
2,NATIVE-AM,44.44,66.67,0.0
3,HISP-LT,47.73,44.19,0.0
4,ASIA-PI,41.67,59.26,0.0
5,WHITE,66.9,67.71,100.0
6,BLACK,28.57,36.84,0.0
