,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.0,46.39,0.0
1,OTHER,46.94,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,30.0,35.11,0.0
4,ASIA-PI,44.19,33.96,0.0
5,WHITE,70.28,68.87,0.0
6,BLACK,44.52,57.62,28.57
