,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,52.38,54.29,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,64.29,50.0,0.0
4,ASIA-PI,100.0,75.0,0.0
5,WHITE,72.01,65.85,100.0
6,BLACK,38.79,47.85,0.0
