PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
C04,1404.0,0.0,18.0,22.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,167.0,140.0,1.0,681.0,364.0
C05,1505.0,0.0,23.0,24.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,2.0,7.0,0.0,552.0,413.0,0.0,331.0,116.0
D,335.0,0.0,11.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,104.0,122.0,0.0,48.0,38.0
H,546.0,0.0,9.0,14.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,211.0,182.0,0.0,80.0,43.0
L,194.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,76.0,0.0,15.0,5.0
M,866.0,0.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,386.0,344.0,0.0,64.0,38.0
P,540.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,198.0,197.0,0.0,84.0,37.0
R,344.0,0.0,5.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,142.0,115.0,0.0,40.0,29.0
S,470.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,239.0,207.0,0.0,7.0,4.0
SH,393.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,203.0,169.0,0.0,6.0,10.0
W,740.0,0.0,12.0,12.0,0.0,4.0,5.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,300.0,281.0,0.0,74.0,40.0
WL,1490.0,0.0,25.0,23.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,722.0,619.0,0.0,53.0,36.0
TOTAL,8827.0,0.0,135.0,140.0,0.0,25.0,12.0,0.0,2.0,5.0,0.0,35.0,30.0,0.0,9.0,10.0,0.0,3315.0,2865.0,1.0,1483.0,760.0
