,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,20.91,25.0,0.0
1,OTHER,28.0,26.53,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,27.78,35.29,0.0
4,ASIA-PI,76.47,60.0,0.0
5,WHITE,55.28,60.14,0.0
6,BLACK,29.64,38.91,0.0
