PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
A,386.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,91.0,83.0,2.0,109.0,91.0
B,3561.0,0.0,21.0,30.0,0.0,6.0,2.0,0.0,1.0,2.0,0.0,7.0,7.0,0.0,6.0,6.0,0.0,657.0,530.0,1.0,1427.0,858.0
CO,239.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,94.0,77.0,0.0,37.0,26.0
CS,291.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,114.0,0.0,27.0,25.0
CUBA,628.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,222.0,216.0,0.0,103.0,72.0
D,616.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,108.0,0.0,212.0,176.0
F,253.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,100.0,0.0,22.0,21.0
H,350.0,0.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,125.0,132.0,0.0,38.0,43.0
JAKIN,548.0,0.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,210.0,186.0,0.0,77.0,59.0
L,608.0,0.0,8.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,175.0,180.0,0.0,133.0,100.0
U,234.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,81.0,0.0,27.0,23.0
TOTAL,7714.0,0.0,61.0,65.0,1.0,11.0,5.0,0.0,1.0,3.0,0.0,14.0,12.0,0.0,8.0,9.0,0.0,2008.0,1807.0,3.0,2212.0,1494.0
