,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,53.82,52.07,0.0
1,OTHER,58.06,67.35,0.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,73.17,57.45,0.0
4,ASIA-PI,73.91,63.27,0.0
5,WHITE,63.33,67.42,66.67
6,BLACK,47.3,54.75,0.0
