,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.33,52.31,0.0
1,OTHER,60.0,50.0,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,20.0,47.62,0.0
4,ASIA-PI,22.22,50.0,0.0
5,WHITE,69.64,69.62,100.0
6,BLACK,50.0,63.14,0.0
