,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,75.0,67.31,0.0
1,OTHER,75.0,0.0,0.0
2,NATIVE-AM,33.33,0.0,0.0
3,HISP-LT,66.67,42.86,0.0
4,ASIA-PI,150.0,80.0,0.0
5,WHITE,75.87,75.3,100.0
6,BLACK,0.0,0.0,0.0
