,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.55,53.24,0.0
1,OTHER,50.0,43.48,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,50.0,54.55,0.0
4,ASIA-PI,68.42,56.0,0.0
5,WHITE,58.84,64.98,50.0
6,BLACK,45.05,63.72,0.0
