RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,46.51,36.67,0.00,42.47
OTHER,50.00,57.14,0.00,54.55
NATIVE-AM,0.00,100.0,0.00,50.00
HISP-LT,80.00,85.71,0.00,83.33
ASIA-PI,0.00,33.33,0.00,25.00
WHITE,62.50,59.31,0.00,60.82
BLACK,55.08,62.39,0.00,58.59
TOTAL,60.20,59.03,0.00,59.59
