,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,48.96,56.55,0.0
1,OTHER,47.37,55.0,0.0
2,NATIVE-AM,75.0,33.33,0.0
3,HISP-LT,45.71,56.82,0.0
4,ASIA-PI,25.0,100.0,0.0
5,WHITE,68.37,68.68,50.0
6,BLACK,50.0,63.68,0.0
