,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,87.5,42.86,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,74.39,77.11,0.0
6,BLACK,61.16,82.61,0.0
