,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,47.67,45.57,0.0
1,OTHER,0.0,20.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,44.68,63.27,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,61.87,61.59,100.0
6,BLACK,30.0,40.0,0.0
