,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.63,48.06,0.0
1,OTHER,45.71,34.38,0.0
2,NATIVE-AM,66.67,50.0,0.0
3,HISP-LT,32.09,37.91,0.0
4,ASIA-PI,42.86,68.18,0.0
5,WHITE,69.07,68.21,62.5
6,BLACK,45.25,57.66,50.0
