,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,64.29,57.14,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,100.0,0.0
5,WHITE,67.07,73.45,0.0
6,BLACK,41.1,54.12,0.0
