PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
1111,62.06,0,54.37,44.07,0,60,25,0,100,0,0,25,33.33,0,33.33,0,0,64.46,66.63,0,64.19,41.95
1122,62.6,0,51.47,48.12,0,47.62,30.77,0,50,0,0,56.67,53.57,0,58.33,0,75,65.65,65.91,0,66.16,45.72
1152,75.71,0,72,45.28,0,66.67,100,0,0,100,0,83.33,85.71,0,100,0,0,79.47,75.27,0,66.67,46.15
1163,69.63,0,62.26,47.69,0,100,100,0,0,0,0,71.43,50,0,100,0,100,71.74,72.68,0,47.62,34.78
1240,64.11,50,59.7,44.12,100,20,100,0,100,0,0,75,40,0,37.5,11.11,100,63.68,67.67,0,74.36,63.64
1371,65.94,100,51.06,31.58,0,60,75,0,0,0,0,40,50,0,100,100,0,69.53,68.79,0,66.67,26.32
1483,68.92,100,58.1,47.01,0,38.46,50,0,100,0,0,40,25,0,33.33,100,100,71.82,72.72,0,63.22,56.03
1496,60.82,0,40,40.74,0,60,50,0,100,0,0,83.33,40,0,0,100,0,67.36,62.27,0,62.71,46.32
1533,70.92,0,50.94,53.45,0,66.67,50,0,0,0,0,40,50,0,100,100,100,74.28,72.93,0,62.75,47.50
1540,71.05,0,67.47,62.3,0,50,61.54,0,0,50,0,72.41,37.5,0,62.5,75,0,71.87,72.12,100,73,73.86
1542,72.12,100,62.11,57.84,0,62.5,83.33,0,0,0,0,60,69.23,0,100,75,0,76.51,73.71,0,59.68,45.61
501,57.05,0,51.96,40.66,0,16.67,26.67,0,50,100,0,75.68,24.14,0,30,33.33,66.67,61.14,60.1,0,56.98,49.31
640,63.38,0,53.54,39.77,0,80,71.43,0,0,0,0,61.54,57.14,0,60,33.33,0,67.3,65.38,0,58.14,44.86
641,59.91,0,54.34,44.21,0,46.88,40.91,0,0,100,0,45.71,51.11,0,42.86,20,100,63.1,62.06,0,64.54,49.85
642,55.56,0,54.73,48.61,0,45.45,39.29,0,50,0,0,53.93,46.38,0,50,47.83,0,59.11,57.37,50,56.82,47.41
649,60.63,100,52.66,48.37,0,45.45,25,0,0,66.67,0,34.62,35.71,0,60,50,100,64.29,60.23,0,67.23,55.00
650,62,50,51.85,49.22,0,63.16,44.44,0,50,0,0,45,52,0,55.56,40,0,66.98,62.92,0,62.68,53.67
682,67,0,52.86,49.28,0,50,0,0,0,0,0,83.33,0,0,100,0,0,69.39,69.2,0,56.82,58.00
713,69.9,0,57.69,56.82,0,33.33,100,0,0,0,0,100,100,0,50,0,0,73.17,70.58,0,68.29,40.63
714A1,48.7,66.67,48.85,35.9,0,34.78,17.65,0,40,0,0,42.5,48.39,0,41.67,37.5,75,51.62,43.14,100,57.98,41.54
714A2,59.7,0,47.3,29.85,0,33.33,57.14,0,0,0,0,42.86,53.33,0,36.36,60,0,66.08,70.67,0,48.36,43.09
714A3,61.36,0,50,45.45,0,33.33,31.25,0,0,0,0,47.62,56.67,0,40,30.43,100,69.81,68.96,50,51.76,44.40
714A4,57.21,28.57,54.14,34.91,0,62.5,25,0,100,0,0,64.71,31.25,0,40,28.57,66.67,62.18,66.72,100,59.02,37.69
714A5,61.76,0,55,41.98,0,41.67,41.67,0,0,0,0,64.52,54.84,0,50,50,0,67.25,65.2,0,55.45,42.45
714A6,66.31,0,48.39,36.76,0,57.14,50,0,100,0,0,60,75,0,66.67,100,0,72.26,71.85,0,53,35.71
714BN,64.29,0,50,47.46,0,37.5,25,0,0,0,0,50,33.33,0,50,100,0,73.05,67.65,0,61.24,48.55
714BW,70.2,0,60.81,41.03,0,45.45,22.22,0,0,0,0,69.23,40,0,50,100,0,73.96,73.8,0,67.78,47.25
715,67.58,0,64.06,53.33,0,60,0,0,0,0,0,57.14,50,0,0,0,0,72.24,70.66,0,56.34,41.67
716,58.26,0,48.33,54.55,0,33.33,0,0,0,0,0,42.86,27.27,0,20,50,0,61.59,60,0,66.89,44.83
88888,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL,62.66,39.29,54.54,46.01,25.0,47.66,37.5,,50.0,60.0,,55.6,47.02,,49.47,44.81,68.75,67.32,66.53,66.67,59.53,46.73
