,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,48.65,62.5,0.0
1,OTHER,61.54,65.0,0.0
2,NATIVE-AM,100.0,66.67,0.0
3,HISP-LT,86.96,64.29,0.0
4,ASIA-PI,50.0,68.0,0.0
5,WHITE,73.36,72.41,0.0
6,BLACK,59.18,74.85,0.0
