RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,25.71,35.92,0.00,30.77
OTHER,44.83,64.10,100.0,56.52
NATIVE-AM,0.00,133.33,0.00,80.00
HISP-LT,41.74,56.98,0.00,50.87
ASIA-PI,44.83,40.00,0.00,42.59
WHITE,58.33,64.02,0.00,61.41
BLACK,41.44,56.10,0.00,50.38
TOTAL,47.22,58.07,50.00,53.47
