,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.23,35.09,0.0
1,OTHER,42.5,50.63,100.0
2,NATIVE-AM,50.0,25.0,0.0
3,HISP-LT,36.61,50.31,0.0
4,ASIA-PI,50.0,40.54,0.0
5,WHITE,52.34,60.07,100.0
6,BLACK,41.63,52.26,0.0
